node,seg,start,offset,process,wait,down,idle,workId,agvId
Merge2 #32,5,258.800,258.800,0,0,0,0.100,16,
Merge2 #32,6,258.900,258.900,2.000,0,0,0,16,
Merge2 #32,7,260.900,260.900,0,16.000,0,0,16,
Merge2 #32,8,276.900,276.900,0,0,3.000,0,16,
Merge2 #32,9,279.900,279.900,0,0,0,0.100,,
Merge2 #32,10,280.000,280.000,2.000,0,0,0,17,
Merge2 #32,11,282.000,282.000,0,0,0,0.100,17,
Merge2 #32,12,282.100,282.100,2.000,0,0,0,17,
Merge2 #32,13,284.100,284.100,0,16.000,0,0,17,
Merge2 #32,14,300.100,300.100,0,0,3.000,0,17,
Merge2 #32,15,303.100,303.100,0,0,0,0.100,,
Merge2 #32,16,303.200,303.200,2.000,0,0,0,18,
Merge2 #32,17,305.200,305.200,0,0,0,0.100,18,
Merge2 #32,18,305.300,305.300,2.000,0,0,0,18,
Merge2 #32,19,307.300,307.300,0,16.000,0,0,18,
Merge2 #32,20,323.300,323.300,0,0,3.000,0,18,
Merge2 #32,21,326.300,326.300,0,0,0,0.100,,
Merge2 #32,22,326.400,326.400,2.000,0,0,0,19,
Merge2 #32,23,328.400,328.400,0,0,0,0.100,19,
Merge2 #32,24,328.500,328.500,2.000,0,0,0,19,
Merge2 #32,25,330.500,330.500,0,16.000,0,0,19,
Merge2 #32,26,346.500,346.500,0,0,3.000,0,19,
Merge2 #32,27,349.500,349.500,0,0,0,0.100,,
Merge2 #32,28,349.600,349.600,2.000,0,0,0,20,
Merge2 #32,29,351.600,351.600,0,0,0,0.100,20,
Merge2 #32,30,351.700,351.700,2.000,0,0,0,20,
Merge2 #32,31,353.700,353.700,0,16.000,0,0,20,
Merge2 #32,32,369.700,369.700,0,0,3.000,0,20,
Merge2 #32,33,372.700,372.700,0,0,0,0.100,,
Merge2 #32,34,372.800,372.800,2.000,0,0,0,21,
Merge2 #32,35,374.800,374.800,0,0,0,0.100,21,
Merge2 #32,36,374.900,374.900,2.000,0,0,0,21,
Merge2 #32,37,376.900,376.900,0,16.000,0,0,21,
Merge2 #32,38,392.900,392.900,0,0,3.000,0,21,
Merge2 #32,39,395.900,395.900,0,0,0,0.100,,
Merge2 #32,40,396.000,396.000,2.000,0,0,0,22,
Merge2 #32,41,398.000,398.000,0,0,0,0.100,22,
Merge2 #32,42,398.100,398.100,2.000,0,0,0,22,
Merge2 #32,43,400.100,400.100,0,16.000,0,0,22,
Merge2 #32,44,416.100,416.100,0,0,3.000,0,22,
Merge2 #32,45,419.100,419.100,0,0,0,0.100,,
Merge2 #32,46,419.200,419.200,2.000,0,0,0,23,
Merge2 #32,47,421.200,421.200,0,0,0,0.100,23,
Merge2 #32,48,421.300,421.300,2.000,0,0,0,23,
Merge2 #32,49,423.300,423.300,0,16.000,0,0,23,
Merge2 #32,50,439.300,439.300,0,0,3.000,0,23,
Merge2 #32,51,442.300,442.300,0,0,0,0.100,,
Merge2 #32,52,442.400,442.400,2.000,0,0,0,24,
Merge2 #32,53,444.400,444.400,0,0,0,0.100,24,
Merge2 #32,54,444.500,444.500,2.000,0,0,0,24,
Merge2 #32,55,446.500,446.500,0,16.000,0,0,24,
Merge2 #32,56,462.500,462.500,0,0,3.000,0,24,
Merge2 #32,57,465.500,465.500,0,0,0,0.100,,
Merge2 #32,58,465.600,465.600,2.000,0,0,0,25,
Merge2 #32,59,467.600,467.600,0,0,0,0.100,25,
Merge2 #32,60,467.700,467.700,2.000,0,0,0,25,
Merge2 #32,61,469.700,469.700,0,16.000,0,0,25,
Merge2 #32,62,485.700,485.700,0,0,3.000,0,25,
Merge2 #32,63,488.700,488.700,0,0,0,0.100,,
Merge2 #32,64,488.800,488.800,2.000,0,0,0,26,
Merge2 #32,65,490.800,490.800,0,0,0,0.100,26,
Merge2 #32,66,490.900,490.900,2.000,0,0,0,26,
Merge2 #32,67,492.900,492.900,0,16.000,0,0,26,
Merge2 #32,68,508.900,508.900,0,0,3.000,0,26,
Merge2 #32,69,511.900,511.900,0,0,0,0.100,,
Merge2 #32,70,512.000,512.000,2.000,0,0,0,27,
Merge2 #32,71,514.000,514.000,0,0,0,0.100,27,
Merge2 #32,72,514.100,514.100,2.000,0,0,0,27,
Merge2 #32,73,516.100,516.100,0,16.000,0,0,27,
Merge2 #32,74,532.100,532.100,0,0,3.000,0,27,
Merge2 #32,75,535.100,535.100,0,0,0,0.100,,
